EmployeeId,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,JoinKey
1356,36,0.0,1,566,1,18,4,1,3,1,81,4,1,2,4,1,3688,7122,4,0,18,3,4,2,4,2,3,1,0,0,0,1
1357,34,0.0,1,303,2,2,4,2,3,0,75,3,1,8,3,1,2231,11314,6,0,18,3,4,1,6,3,3,4,3,1,2,1
1358,38,0.0,2,833,1,18,3,3,2,1,60,1,2,0,4,1,5811,24539,3,1,16,3,3,1,15,2,3,1,0,1,0,1
1359,26,1.0,2,1357,1,25,3,1,1,1,48,1,1,2,3,2,2293,10558,1,0,12,3,3,0,1,2,2,1,0,0,1,1
1360,38,0.0,1,148,1,2,3,3,4,0,42,2,1,2,2,2,2440,23826,1,0,22,4,2,0,4,3,3,4,3,3,3,1
1361,48,0.0,2,969,1,2,2,5,4,1,76,4,1,2,2,2,2559,16620,5,0,11,3,3,0,7,4,2,1,0,0,0,1
1362,53,0.0,2,1084,1,13,2,3,4,0,57,4,2,4,1,0,4450,26250,1,0,11,3,3,2,5,3,3,4,2,1,3,1
1363,39,0.0,2,1498,2,21,4,1,1,1,44,2,2,7,4,1,6120,3567,3,1,12,3,4,2,8,2,4,5,4,1,4,1
1364,32,0.0,2,414,2,2,4,2,3,1,82,2,2,7,2,2,9907,26186,7,1,12,3,3,0,7,3,2,2,2,2,2,1
1365,34,0.0,1,234,1,9,4,1,4,1,93,3,2,2,1,1,5346,6208,4,0,17,3,3,1,11,3,2,7,1,0,7,1
1366,38,0.0,1,1394,1,8,3,3,4,0,58,2,2,6,2,0,2133,18115,1,1,16,3,3,1,20,3,3,20,11,0,7,1
1367,34,0.0,2,1351,1,1,4,1,2,1,45,3,2,6,4,1,5484,13008,9,0,17,3,2,1,9,3,2,2,2,2,1,1
1368,31,0.0,2,326,2,8,2,1,1,1,31,3,3,7,4,0,10793,8386,1,0,18,3,1,1,13,5,3,13,7,9,9,1
1369,27,0.0,1,793,2,2,1,1,4,1,43,1,2,7,4,2,5071,20392,3,0,20,4,2,0,8,3,3,6,2,0,0,1
1370,45,0.0,2,930,2,9,3,2,4,1,74,3,3,7,1,0,10761,19239,4,1,12,3,3,1,18,2,3,5,4,0,2,1
1371,32,0.0,1,1311,1,7,3,1,2,1,100,4,1,2,2,1,2794,26062,1,0,20,4,3,0,5,3,1,5,1,0,3,1
1372,56,0.0,2,1400,1,7,3,1,4,1,49,1,3,4,4,2,7260,21698,4,0,11,3,1,0,37,3,2,6,4,0,2,1
1373,51,0.0,2,1169,1,7,4,3,2,1,34,2,2,4,3,1,6132,13983,2,0,17,3,3,0,10,2,3,1,0,0,0,1
1374,50,0.0,2,691,1,2,3,3,3,1,64,3,4,5,3,1,17639,6881,5,0,16,3,4,0,30,3,3,4,3,0,3,1
1375,28,0.0,2,950,1,3,3,3,4,0,93,3,3,4,2,0,7655,8039,0,0,17,3,2,3,10,3,2,9,7,1,7,1
1376,33,1.0,1,827,1,29,4,3,1,0,54,2,2,6,3,2,4508,3129,1,0,22,4,2,0,14,4,3,13,7,3,8,1
1377,29,1.0,2,906,1,10,3,1,4,0,92,2,1,6,1,2,2404,11479,6,1,20,4,3,0,3,5,3,0,0,0,0,1
1378,41,0.0,2,549,1,7,2,3,4,0,42,3,2,4,3,2,5003,23371,6,0,14,3,2,0,8,6,3,2,2,2,1,1
1379,52,1.0,2,723,1,8,4,3,3,1,85,2,2,6,2,1,4941,17747,2,0,15,3,1,0,11,3,2,8,2,7,7,1
1380,22,1.0,1,1256,1,3,4,1,3,1,48,2,1,6,4,1,2853,4223,0,1,11,3,2,1,1,5,3,0,0,0,0,1
1381,35,0.0,2,1370,1,27,4,1,4,1,49,3,2,4,3,1,6883,5151,2,0,16,3,2,1,17,3,3,7,7,0,7,1
1382,28,0.0,2,1179,1,19,4,3,4,1,78,2,1,2,1,1,3196,12449,1,0,12,3,3,3,6,2,3,6,5,3,3,1
1383,27,0.0,2,511,2,2,2,3,1,0,89,4,2,7,3,2,6500,26997,0,0,14,3,2,0,9,5,2,8,7,0,7,1
1384,27,0.0,2,1115,1,3,4,3,1,1,54,2,1,6,4,2,2045,15174,0,0,13,3,4,0,5,0,3,4,2,1,1,1
1385,47,0.0,1,1309,2,4,1,3,2,1,99,3,2,8,3,2,2976,25751,3,0,19,3,1,0,5,3,3,0,0,0,0,1
1386,27,0.0,2,486,1,8,3,3,2,0,86,4,1,6,3,1,3517,22490,7,0,17,3,1,0,5,0,3,3,2,0,2,1
1387,44,0.0,0,489,1,23,3,3,2,1,67,3,2,2,2,1,2042,25043,4,0,12,3,3,1,17,3,4,3,2,1,2,1
1388,33,0.0,0,1283,2,2,3,2,4,0,62,3,2,7,2,2,5147,10697,8,0,15,3,4,0,13,2,2,11,7,1,7,1
1389,33,0.0,2,931,1,14,3,3,4,0,72,3,1,6,2,1,2756,4673,1,0,13,3,4,1,8,5,3,8,7,1,6,1
1390,28,0.0,2,1083,1,29,1,1,3,1,96,1,2,4,2,1,6549,3173,1,0,14,3,2,2,8,2,2,8,6,1,7,1
1391,35,0.0,2,819,1,2,3,1,3,1,44,2,3,4,2,0,10274,19588,2,0,18,3,2,1,15,2,4,7,7,6,4,1
1392,35,0.0,2,1402,2,28,4,1,2,0,98,2,1,8,3,1,2430,26204,0,0,23,4,1,2,6,5,3,5,3,4,2,1
1393,47,0.0,2,1225,2,2,4,1,2,0,47,4,4,3,2,0,15972,21086,6,0,14,3,3,3,29,2,3,3,2,1,2,1
1394,45,0.0,2,193,1,6,4,4,4,1,52,3,3,5,1,1,13245,15067,4,1,14,3,2,0,17,3,4,0,0,0,0,1
1395,35,0.0,2,583,1,25,4,3,3,0,57,3,3,0,3,0,10388,6975,1,1,11,3,3,1,16,3,2,16,10,10,1,1
1396,34,0.0,2,1354,1,5,3,3,3,0,45,2,3,3,1,2,11631,5615,2,0,12,3,4,0,14,6,3,11,10,5,8,1
1397,36,0.0,0,1351,1,9,4,1,1,1,66,4,1,2,2,1,2810,9238,1,0,22,4,2,0,5,3,3,5,4,0,2,1
1398,24,0.0,2,1476,2,4,1,3,4,0,42,3,2,7,3,1,4162,15211,1,1,12,3,3,2,5,3,3,5,4,0,3,1
1399,33,0.0,2,267,1,21,3,3,2,1,79,4,1,2,2,1,2028,13637,1,0,18,3,4,3,14,6,3,14,11,2,13,1
1400,26,1.0,2,950,2,4,4,2,4,1,48,2,2,7,4,2,5828,8450,1,1,12,3,2,0,8,0,3,8,7,7,4,1
1401,32,0.0,2,499,2,2,1,2,3,1,36,3,2,7,2,1,4078,20497,0,1,13,3,1,3,4,3,2,3,2,1,2,1
1402,43,0.0,2,1273,1,2,2,3,4,0,72,4,1,6,3,0,2645,21923,1,0,12,3,4,2,6,3,2,5,3,1,4,1
1403,34,0.0,2,1346,1,19,2,3,2,1,93,3,1,2,4,0,2661,8758,0,0,11,3,3,1,3,2,3,2,2,1,2,1
1404,37,0.0,2,124,1,3,3,4,4,0,35,3,2,0,2,2,4107,13848,3,0,15,3,1,0,8,3,2,4,3,0,1,1
1405,32,0.0,2,859,1,4,3,1,3,0,98,2,2,4,3,1,6162,19124,1,0,12,3,3,1,14,3,3,14,13,6,8,1
1406,31,0.0,2,106,0,2,3,0,1,1,62,2,2,1,1,1,6410,17822,3,0,12,3,4,0,9,1,3,2,2,1,0,1
1407,33,0.0,0,530,2,16,3,1,3,0,36,3,2,7,4,0,5368,16130,1,1,25,4,3,1,7,2,3,6,5,1,2,1
1408,39,0.0,2,1462,2,6,3,3,4,1,38,4,3,7,3,1,8237,4658,2,0,11,3,1,1,11,3,3,7,6,7,6,1
1409,49,0.0,2,1313,2,11,4,2,4,0,80,3,2,7,4,2,4507,8191,3,0,12,3,3,0,8,1,4,5,1,0,4,1
1410,25,0.0,0,675,1,5,2,1,2,1,85,4,2,0,1,0,4000,18384,1,0,12,3,4,2,6,2,3,6,3,1,5,1
1411,30,0.0,2,1334,2,4,2,3,3,0,63,2,2,7,2,0,5209,19760,1,1,12,3,2,3,11,4,2,11,8,2,7,1
1412,34,0.0,2,1440,2,7,2,5,2,1,55,3,1,8,3,1,2308,4944,0,1,25,4,2,1,12,4,3,11,10,5,7,1
1413,39,0.0,2,492,1,12,3,3,4,1,66,3,2,4,2,1,5295,7693,4,0,21,4,3,0,7,3,3,5,4,1,0,1
1414,28,1.0,1,1009,1,1,3,3,1,1,45,2,1,2,2,0,2596,7160,1,0,15,3,1,2,1,2,3,1,0,0,0,1
1415,48,0.0,2,1224,1,10,3,1,4,1,91,2,5,5,2,1,19665,13583,4,0,12,3,4,0,29,3,3,22,10,12,9,1
1416,35,0.0,2,672,1,25,3,5,4,1,78,2,3,4,2,1,10903,9129,3,0,16,3,1,0,16,2,3,13,10,4,8,1
1417,41,0.0,2,918,2,6,3,2,4,1,35,3,3,7,3,2,9241,15869,1,0,12,3,2,0,10,3,3,10,8,8,7,1
1418,33,0.0,2,654,1,5,3,1,4,1,34,2,3,0,4,0,7119,21214,4,0,15,3,3,1,9,2,3,3,2,1,2,1
1419,30,0.0,2,570,2,5,3,2,4,0,30,2,2,7,3,0,6118,5431,1,0,13,3,3,3,10,2,3,10,9,1,2,1
1420,24,0.0,0,1092,1,9,3,1,3,1,60,2,1,2,2,0,2694,26551,1,0,11,3,3,3,1,4,3,1,0,0,0,1
1421,45,0.0,0,805,1,4,2,1,3,1,57,3,2,2,2,1,4447,23163,1,0,12,3,2,0,9,5,2,9,7,0,8,1
1422,25,0.0,2,959,2,28,3,1,1,1,41,2,2,7,3,1,8639,24835,2,0,18,3,4,0,6,3,3,2,2,2,2,1
1423,35,0.0,2,1214,1,1,3,3,2,1,30,2,1,6,3,2,2859,26278,1,0,18,3,1,0,6,3,3,6,4,0,4,1
1424,48,0.0,2,1469,1,20,4,3,4,1,51,3,1,6,3,1,2259,5543,4,0,17,3,1,2,13,2,2,0,0,0,0,1
1425,40,0.0,2,898,0,6,2,3,3,1,38,3,4,3,4,2,16437,17381,1,1,21,4,4,0,21,2,3,21,7,7,7,1
1426,53,0.0,2,1282,1,5,3,4,3,0,58,3,5,3,3,0,19094,10735,4,0,11,3,4,1,26,3,2,14,13,4,8,1
1427,31,0.0,2,154,2,7,4,1,2,1,41,2,1,8,3,1,2329,11737,3,0,15,3,2,0,13,2,4,7,7,5,2,1
1428,35,0.0,0,208,1,8,4,1,3,0,52,3,2,0,3,1,4148,12250,1,0,12,3,4,1,15,5,3,14,11,2,9,1
1429,58,0.0,2,848,1,23,4,1,1,1,88,3,1,6,3,0,2372,26076,1,0,12,3,4,2,2,3,3,2,2,2,2,1
1430,38,0.0,2,1206,1,9,2,1,2,1,71,3,1,6,4,0,4771,14293,2,0,19,3,4,2,10,0,4,5,2,0,3,1
1431,31,1.0,1,703,2,2,3,1,3,0,90,2,1,8,4,2,2785,11882,7,0,14,3,3,0,3,3,4,1,0,0,0,1
1432,39,0.0,2,903,2,2,5,1,1,1,41,4,3,7,3,2,7880,2560,0,0,18,3,4,0,9,3,3,8,7,0,7,1
1433,51,0.0,2,1469,1,8,4,1,2,1,81,2,3,5,2,1,12490,15736,5,0,16,3,4,2,16,5,1,10,9,4,7,1
1434,41,0.0,1,1018,2,1,3,2,3,0,66,3,2,7,1,0,4103,4297,0,0,17,3,4,1,10,2,3,9,3,1,7,1
1435,29,0.0,1,490,1,10,3,1,4,0,61,3,1,6,2,0,3291,17940,0,0,14,3,4,2,8,2,2,7,5,1,1,1
1436,58,1.0,1,781,1,2,1,1,4,1,57,2,1,2,4,0,2380,13384,9,1,14,3,4,1,3,3,2,1,0,0,0,1
1437,30,0.0,2,911,1,1,2,3,4,1,76,3,1,2,2,1,3748,4077,1,0,13,3,3,0,12,6,2,12,8,1,7,1
1438,49,0.0,1,279,1,8,1,1,3,1,61,2,2,6,2,1,5130,24907,1,0,23,4,4,1,10,3,3,10,7,1,7,1
1439,51,0.0,2,833,1,1,3,1,3,1,96,3,1,6,4,1,2723,23231,1,0,11,3,2,0,1,0,2,1,0,0,0,1
1440,24,0.0,2,823,1,17,2,4,4,1,94,2,1,2,2,1,2127,9100,1,0,21,4,4,1,1,2,3,1,0,0,0,1
1441,39,1.0,2,360,1,23,3,3,3,1,93,3,1,6,1,2,3904,22154,0,0,13,3,1,0,6,2,3,5,2,0,3,1
1442,52,0.0,2,1323,1,2,3,1,3,0,89,2,1,2,4,2,3212,3300,7,0,15,3,2,0,6,3,2,2,2,2,2,1
1443,35,0.0,2,1017,1,6,4,1,2,1,82,1,2,6,4,2,6646,19368,1,0,13,3,2,0,17,3,3,17,11,11,8,1
1444,24,0.0,1,567,1,2,1,5,1,0,32,3,1,6,4,2,3760,17218,1,1,13,3,3,0,6,2,3,6,3,1,3,1
1445,45,1.0,2,1449,2,2,3,2,1,0,94,1,5,3,2,2,18824,2493,2,1,16,3,1,0,26,2,3,24,10,1,11,1
1446,30,0.0,2,153,1,8,2,1,2,0,73,4,3,5,1,1,11416,17802,0,1,12,3,3,3,9,4,2,8,7,1,7,1
1447,26,1.0,0,265,2,29,2,3,2,1,79,1,2,7,1,2,4969,21813,8,0,18,3,4,0,7,6,3,2,2,2,2,1
1448,42,0.0,1,288,1,2,3,1,4,1,40,3,3,0,4,1,10124,18611,2,1,14,3,3,1,24,3,1,20,8,13,9,1
1449,38,0.0,2,437,2,16,3,1,2,0,90,3,2,7,2,2,4198,16379,2,0,12,3,2,0,8,5,4,3,2,1,2,1
1450,34,0.0,2,629,1,27,2,3,4,0,95,3,1,6,2,2,2311,5711,2,0,15,3,4,0,9,3,3,3,2,1,2,1
1451,51,0.0,1,968,1,6,2,3,2,0,40,2,1,2,3,2,2838,4257,0,0,14,3,2,0,8,6,2,7,0,7,7,1
1452,38,0.0,2,322,2,7,2,3,1,0,44,4,2,7,1,0,5605,19191,1,1,24,4,3,1,8,3,3,8,0,7,7,1
1453,44,0.0,2,661,1,9,2,1,2,1,61,3,1,6,1,1,2559,7508,1,1,13,3,4,0,8,0,3,8,7,7,1,1
1454,42,0.0,1,532,1,29,2,1,1,0,92,3,2,6,3,0,4556,12932,2,0,11,3,2,1,19,3,3,5,4,0,2,1
1455,38,0.0,2,827,1,1,4,1,2,0,33,4,2,0,4,2,7625,19383,0,0,13,3,3,0,10,4,2,9,7,1,8,1
1456,40,1.0,2,299,2,25,4,2,4,1,57,2,3,7,2,2,9094,17235,2,1,12,3,3,0,9,2,3,5,4,1,0,1
1457,34,0.0,2,1153,1,1,2,3,1,1,94,3,2,4,2,1,4325,17736,1,0,15,3,3,0,5,2,3,5,2,1,3,1
1458,29,1.0,2,896,1,18,1,3,3,1,86,2,1,6,4,2,2389,14961,1,1,13,3,3,0,4,3,2,4,3,0,1,1
1459,27,0.0,2,1167,1,4,2,1,1,1,76,3,1,6,3,0,2517,3208,1,0,11,3,2,3,5,2,3,5,3,0,3,1
1460,54,0.0,2,1217,1,2,4,5,1,0,60,3,3,5,3,1,13549,24001,9,0,12,3,1,1,16,5,1,4,3,0,3,1
1461,48,0.0,0,1262,1,1,4,3,1,1,35,4,4,3,4,2,16885,16154,2,0,22,4,3,0,27,3,2,5,4,2,1,1
1462,44,0.0,2,1467,1,20,3,1,4,1,49,3,1,6,2,2,3420,21158,1,0,13,3,3,0,6,3,2,5,2,1,3,1
1463,41,0.0,2,1206,2,23,2,1,4,1,80,3,3,7,3,2,7082,11591,3,1,16,3,4,0,21,2,3,2,0,0,2,1
1464,53,0.0,2,238,2,1,1,3,4,0,34,3,2,7,1,2,8381,7507,7,0,20,4,4,0,18,2,4,14,7,8,10,1
1465,28,1.0,0,1366,1,24,2,5,2,1,72,2,3,0,1,2,8722,12355,1,0,12,3,1,0,10,2,2,10,7,1,9,1
1466,38,0.0,2,168,1,1,3,1,3,0,81,3,3,4,3,2,7861,15397,4,1,14,3,4,0,10,4,4,1,0,0,0,1
1467,50,0.0,2,813,1,17,5,1,4,0,50,2,3,5,1,0,13269,21981,5,0,15,3,3,3,19,3,3,14,11,1,11,1
1468,28,1.0,2,1485,1,12,1,1,3,0,79,3,1,2,4,1,2515,22955,1,1,11,3,4,0,1,4,2,1,1,0,0,1
1469,40,0.0,0,458,1,16,2,1,3,1,74,3,1,6,3,0,3544,8532,9,0,16,3,2,1,6,0,3,4,2,0,0,1
1470,19,1.0,1,602,2,1,1,5,3,0,100,1,1,8,1,2,2325,20989,0,0,21,4,1,0,1,5,4,0,0,0,0,1
